image_path,annotation_path,label,x1,y1,x2,y2,source_folder
Test\Images\154\0231.jpg,Test\Annotations\154\0231.txt,1,421,75,467,115,154
Test\Images\117\0053.jpg,Test\Annotations\117\0053.txt,1,301,361,382,432,117
Test\Images\153\0167.jpg,Test\Annotations\153\0167.txt,1,129,296,221,363,153
Test\Images\112\0166.jpg,Test\Annotations\112\0166.txt,0,,,,,112
Test\Images\147\0455.jpg,Test\Annotations\147\0455.txt,1,48,254,222,473,147
Test\Images\125\0032.jpg,Test\Annotations\125\0032.txt,1,452,241,554,460,125
Test\Images\156\0094.jpg,Test\Annotations\156\0094.txt,1,46,174,114,244,156
Test\Images\155\0244.jpg,Test\Annotations\155\0244.txt,1,424,184,480,253,155
Test\Images\112\0138.jpg,Test\Annotations\112\0138.txt,0,,,,,112
Test\Images\139\0115.jpg,Test\Annotations\139\0115.txt,1,177,284,257,343,139
Test\Images\101\0138.jpg,Test\Annotations\101\0138.txt,1,371,242,448,396,101
Test\Images\150\0041.jpg,Test\Annotations\150\0041.txt,1,159,89,220,138,150
Test\Images\139\0323.jpg,Test\Annotations\139\0323.txt,1,4,260,25,374,139
Test\Images\101\0026.jpg,Test\Annotations\101\0026.txt,1,508,121,555,267,101
Test\Images\148\0025.jpg,Test\Annotations\148\0025.txt,0,,,,,148
Test\Images\139\0100.jpg,Test\Annotations\139\0100.txt,1,272,231,352,290,139
Test\Images\114\0369.jpg,Test\Annotations\114\0369.txt,1,195,161,225,196,114
Test\Images\113\0097.jpg,Test\Annotations\113\0097.txt,1,238,235,358,340,113
Test\Images\112\0026.jpg,Test\Annotations\112\0026.txt,1,87,306,269,474,112
Test\Images\111\0139.jpg,Test\Annotations\111\0139.txt,1,216,118,533,476,111
Test\Images\137\0241.jpg,Test\Annotations\137\0241.txt,1,262,308,466,431,137
Test\Images\122\0139.jpg,Test\Annotations\122\0139.txt,1,331,165,454,291,122
Test\Images\118\0269.jpg,Test\Annotations\118\0269.txt,0,,,,,118
Test\Images\133\0396.jpg,Test\Annotations\133\0396.txt,0,,,,,133
Test\Images\127\0243.jpg,Test\Annotations\127\0243.txt,1,297,149,339,195,127
Test\Images\134\0024.jpg,Test\Annotations\134\0024.txt,1,40,298,123,414,134
Test\Images\112\0287.jpg,Test\Annotations\112\0287.txt,1,216,168,366,341,112
Test\Images\112\0267.jpg,Test\Annotations\112\0267.txt,1,270,185,435,398,112
Test\Images\131\0187.jpg,Test\Annotations\131\0187.txt,1,282,191,443,372,131
Test\Images\158\0063.jpg,Test\Annotations\158\0063.txt,1,319,369,465,433,158
Test\Images\136\0080.jpg,Test\Annotations\136\0080.txt,1,132,64,220,195,136
Test\Images\108\0032.jpg,Test\Annotations\108\0032.txt,1,269,287,346,341,108
Test\Images\102\0047.jpg,Test\Annotations\102\0047.txt,1,316,183,402,319,102
Test\Images\122\0239.jpg,Test\Annotations\122\0239.txt,0,,,,,122
Test\Images\139\0183.jpg,Test\Annotations\139\0183.txt,1,203,3,427,273,139
Test\Images\114\0368.jpg,Test\Annotations\114\0368.txt,1,197,164,226,204,114
Test\Images\143\0187.jpg,Test\Annotations\143\0187.txt,1,335,79,373,121,143
Test\Images\114\0152.jpg,Test\Annotations\114\0152.txt,1,207,349,269,429,114
Test\Images\127\0661.jpg,Test\Annotations\127\0661.txt,1,274,141,308,176,127
Test\Images\127\0121.jpg,Test\Annotations\127\0121.txt,1,319,93,338,118,127
Test\Images\106\0026.jpg,Test\Annotations\106\0026.txt,1,454,56,559,213,106
Test\Images\111\0030.jpg,Test\Annotations\111\0030.txt,0,,,,,111
Test\Images\155\0280.jpg,Test\Annotations\155\0280.txt,1,322,205,385,290,155
Test\Images\123\0093.jpg,Test\Annotations\123\0093.txt,1,281,88,366,217,123
Test\Images\132\0019.jpg,Test\Annotations\132\0019.txt,1,309,1,427,37,132
Test\Images\139\0130.jpg,Test\Annotations\139\0130.txt,1,135,341,238,422,139
Test\Images\131\0387.jpg,Test\Annotations\131\0387.txt,1,295,325,379,428,131
Test\Images\132\0254.jpg,Test\Annotations\132\0254.txt,1,155,119,365,288,132
Test\Images\124\0097.jpg,Test\Annotations\124\0097.txt,1,525,227,554,304,124
Test\Images\140\0026.jpg,Test\Annotations\140\0026.txt,1,21,172,72,250,140
Test\Images\127\0642.jpg,Test\Annotations\127\0642.txt,1,296,117,329,161,127
Test\Images\139\0089.jpg,Test\Annotations\139\0089.txt,1,313,230,411,297,139
Test\Images\104\0194.jpg,Test\Annotations\104\0194.txt,1,93,39,338,312,104
Test\Images\103\0129.jpg,Test\Annotations\103\0129.txt,1,153,136,203,190,103
Test\Images\133\0139.jpg,Test\Annotations\133\0139.txt,0,,,,,133
Test\Images\130\0054.jpg,Test\Annotations\130\0054.txt,1,293,1,372,81,130
Test\Images\120\0276.jpg,Test\Annotations\120\0276.txt,1,409,206,544,381,120
Test\Images\149\0086.jpg,Test\Annotations\149\0086.txt,1,138,173,280,264,149
Test\Images\132\0309.jpg,Test\Annotations\132\0309.txt,1,107,236,306,402,132
Test\Images\104\0200.jpg,Test\Annotations\104\0200.txt,1,122,92,326,323,104
Test\Images\155\0056.jpg,Test\Annotations\155\0056.txt,1,366,185,434,273,155
Test\Images\160\0147.jpg,Test\Annotations\160\0147.txt,1,370,235,430,294,160
Test\Images\136\0239.jpg,Test\Annotations\136\0239.txt,0,,,,,136
Test\Images\147\0487.jpg,Test\Annotations\147\0487.txt,1,28,355,120,475,147
Test\Images\145\0042.jpg,Test\Annotations\145\0042.txt,1,130,148,195,179,145
Test\Images\147\0420.jpg,Test\Annotations\147\0420.txt,1,82,158,210,357,147
Test\Images\119\0059.jpg,Test\Annotations\119\0059.txt,1,250,293,295,339,119
Test\Images\132\0436.jpg,Test\Annotations\132\0436.txt,1,212,107,357,226,132
Test\Images\137\0016.jpg,Test\Annotations\137\0016.txt,0,,,,,137
Test\Images\160\0057.jpg,Test\Annotations\160\0057.txt,1,153,252,216,312,160
Test\Images\136\0108.jpg,Test\Annotations\136\0108.txt,0,,,,,136
Test\Images\122\0071.jpg,Test\Annotations\122\0071.txt,1,231,231,289,290,122
Test\Images\120\0122.jpg,Test\Annotations\120\0122.txt,0,,,,,120
Test\Images\136\0001.jpg,Test\Annotations\136\0001.txt,1,256,367,336,474,136
Test\Images\102\0150.jpg,Test\Annotations\102\0150.txt,1,264,156,313,255,102
Test\Images\102\0237.jpg,Test\Annotations\102\0237.txt,1,307,173,392,320,102
Test\Images\103\0072.jpg,Test\Annotations\103\0072.txt,1,104,146,139,185,103
Test\Images\115\0048.jpg,Test\Annotations\115\0048.txt,1,187,105,252,173,115
Test\Images\122\0039.jpg,Test\Annotations\122\0039.txt,1,432,229,486,290,122
Test\Images\127\0043.jpg,Test\Annotations\127\0043.txt,1,331,35,377,72,127
Test\Images\114\0016.jpg,Test\Annotations\114\0016.txt,1,93,68,126,136,114
Test\Images\149\0066.jpg,Test\Annotations\149\0066.txt,1,135,147,277,238,149
Test\Images\136\0178.jpg,Test\Annotations\136\0178.txt,0,,,,,136
Test\Images\147\0102.jpg,Test\Annotations\147\0102.txt,1,44,209,147,403,147
Test\Images\108\0083.jpg,Test\Annotations\108\0083.txt,1,283,315,377,384,108
Test\Images\110\0022.jpg,Test\Annotations\110\0022.txt,1,392,57,431,95,110
Test\Images\155\0101.jpg,Test\Annotations\155\0101.txt,1,307,206,384,291,155
Test\Images\151\0205.jpg,Test\Annotations\151\0205.txt,1,197,270,246,370,151
Test\Images\127\0192.jpg,Test\Annotations\127\0192.txt,1,295,49,314,73,127
Test\Images\111\0046.jpg,Test\Annotations\111\0046.txt,0,,,,,111
Test\Images\151\0364.jpg,Test\Annotations\151\0364.txt,1,138,369,208,423,151
Test\Images\156\0048.jpg,Test\Annotations\156\0048.txt,1,20,157,75,209,156
Test\Images\155\0024.jpg,Test\Annotations\155\0024.txt,1,238,289,402,454,155
Test\Images\160\0112.jpg,Test\Annotations\160\0112.txt,1,305,181,379,257,160
Test\Images\131\0449.jpg,Test\Annotations\131\0449.txt,1,333,337,420,435,131
Test\Images\128\0288.jpg,Test\Annotations\128\0288.txt,1,80,273,201,421,128
Test\Images\104\0046.jpg,Test\Annotations\104\0046.txt,1,395,372,527,479,104
Test\Images\131\0411.jpg,Test\Annotations\131\0411.txt,1,245,289,322,389,131
Test\Images\160\0229.jpg,Test\Annotations\160\0229.txt,1,337,246,398,313,160
Test\Images\112\0269.jpg,Test\Annotations\112\0269.txt,1,261,174,426,387,112
Test\Images\112\0297.jpg,Test\Annotations\112\0297.txt,1,169,184,310,315,112
Test\Images\127\0734.jpg,Test\Annotations\127\0734.txt,1,279,120,304,155,127
Test\Images\118\0179.jpg,Test\Annotations\118\0179.txt,0,,,,,118
Test\Images\109\0092.jpg,Test\Annotations\109\0092.txt,1,186,118,225,146,109
Test\Images\120\0270.jpg,Test\Annotations\120\0270.txt,1,433,206,556,365,120
Test\Images\160\0278.jpg,Test\Annotations\160\0278.txt,1,365,232,423,297,160
Test\Images\160\0194.jpg,Test\Annotations\160\0194.txt,1,397,197,452,256,160
Test\Images\115\0134.jpg,Test\Annotations\115\0134.txt,1,302,25,403,141,115
Test\Images\140\0037.jpg,Test\Annotations\140\0037.txt,1,61,422,105,479,140
Test\Images\143\0353.jpg,Test\Annotations\143\0353.txt,1,373,298,413,339,143
Test\Images\150\0105.jpg,Test\Annotations\150\0105.txt,0,,,,,150
Test\Images\160\0284.jpg,Test\Annotations\160\0284.txt,1,366,239,424,304,160
Test\Images\157\0097.jpg,Test\Annotations\157\0097.txt,1,144,232,262,278,157
Test\Images\132\0339.jpg,Test\Annotations\132\0339.txt,1,110,117,272,261,132
Test\Images\110\0105.jpg,Test\Annotations\110\0105.txt,1,349,113,418,213,110
Test\Images\129\0030.jpg,Test\Annotations\129\0030.txt,1,413,126,454,168,129
Test\Images\131\0373.jpg,Test\Annotations\131\0373.txt,1,334,308,399,391,131
Test\Images\153\0038.jpg,Test\Annotations\153\0038.txt,1,231,393,326,435,153
Test\Images\129\0291.jpg,Test\Annotations\129\0291.txt,1,333,227,376,289,129
Test\Images\101\0108.jpg,Test\Annotations\101\0108.txt,1,526,251,553,369,101
Test\Images\132\0072.jpg,Test\Annotations\132\0072.txt,1,216,6,406,138,132
Test\Images\124\0018.jpg,Test\Annotations\124\0018.txt,1,292,434,333,455,124
Test\Images\156\0015.jpg,Test\Annotations\156\0015.txt,1,14,78,68,138,156
Test\Images\112\0252.jpg,Test\Annotations\112\0252.txt,1,273,200,460,427,112
Test\Images\128\0169.jpg,Test\Annotations\128\0169.txt,1,251,166,404,329,128
Test\Images\160\0368.jpg,Test\Annotations\160\0368.txt,1,412,283,466,336,160
Test\Images\148\0166.jpg,Test\Annotations\148\0166.txt,1,38,130,139,205,148
Test\Images\103\0063.jpg,Test\Annotations\103\0063.txt,1,96,130,131,169,103
Test\Images\111\0020.jpg,Test\Annotations\111\0020.txt,0,,,,,111
Test\Images\139\0363.jpg,Test\Annotations\139\0363.txt,1,143,16,389,324,139
Test\Images\148\0185.jpg,Test\Annotations\148\0185.txt,1,6,164,50,226,148
Test\Images\145\0193.jpg,Test\Annotations\145\0193.txt,1,232,263,303,320,145
Test\Images\127\0604.jpg,Test\Annotations\127\0604.txt,1,308,140,339,184,127
Test\Images\157\0137.jpg,Test\Annotations\157\0137.txt,1,124,237,237,282,157
Test\Images\132\0129.jpg,Test\Annotations\132\0129.txt,0,,,,,132
Test\Images\150\0194.jpg,Test\Annotations\150\0194.txt,1,224,187,287,239,150
Test\Images\107\0051.jpg,Test\Annotations\107\0051.txt,1,254,202,408,303,107
Test\Images\127\0261.jpg,Test\Annotations\127\0261.txt,1,294,192,348,251,127
Test\Images\138\0011.jpg,Test\Annotations\138\0011.txt,0,,,,,138
Test\Images\147\0413.jpg,Test\Annotations\147\0413.txt,1,139,136,262,330,147
Test\Images\147\0027.jpg,Test\Annotations\147\0027.txt,0,,,,,147
Test\Images\143\0267.jpg,Test\Annotations\143\0267.txt,1,384,147,441,209,143
Test\Images\154\0269.jpg,Test\Annotations\154\0269.txt,1,396,82,442,122,154
Test\Images\160\0417.jpg,Test\Annotations\160\0417.txt,0,,,,,160
Test\Images\146\0076.jpg,Test\Annotations\146\0076.txt,1,174,242,230,298,146
Test\Images\139\0225.jpg,Test\Annotations\139\0225.txt,0,,,,,139
Test\Images\155\0254.jpg,Test\Annotations\155\0254.txt,1,372,171,428,240,155
Test\Images\133\0158.jpg,Test\Annotations\133\0158.txt,0,,,,,133
Test\Images\121\0111.jpg,Test\Annotations\121\0111.txt,1,213,388,310,455,121
Test\Images\115\0336.jpg,Test\Annotations\115\0336.txt,1,482,31,517,104,115
Test\Images\143\0157.jpg,Test\Annotations\143\0157.txt,0,,,,,143
Test\Images\105\0058.jpg,Test\Annotations\105\0058.txt,1,431,0,498,62,105
Test\Images\120\0266.jpg,Test\Annotations\120\0266.txt,1,425,210,548,369,120
Test\Images\129\0177.jpg,Test\Annotations\129\0177.txt,1,326,255,371,308,129
Test\Images\151\0357.jpg,Test\Annotations\151\0357.txt,1,119,294,189,348,151
Test\Images\143\0103.jpg,Test\Annotations\143\0103.txt,1,336,148,385,197,143
Test\Images\108\0022.jpg,Test\Annotations\108\0022.txt,1,305,383,420,429,108
Test\Images\113\0153.jpg,Test\Annotations\113\0153.txt,1,266,112,380,252,113
Test\Images\154\0229.jpg,Test\Annotations\154\0229.txt,1,423,80,469,120,154
Test\Images\143\0244.jpg,Test\Annotations\143\0244.txt,1,342,106,390,155,143
Test\Images\127\0461.jpg,Test\Annotations\127\0461.txt,1,341,115,389,164,127
Test\Images\148\0177.jpg,Test\Annotations\148\0177.txt,1,33,131,134,206,148
Test\Images\150\0115.jpg,Test\Annotations\150\0115.txt,1,46,225,101,291,150
Test\Images\136\0075.jpg,Test\Annotations\136\0075.txt,1,132,69,220,200,136
Test\Images\155\0012.jpg,Test\Annotations\155\0012.txt,0,,,,,155
Test\Images\127\0770.jpg,Test\Annotations\127\0770.txt,1,285,140,310,170,127
Test\Images\125\0057.jpg,Test\Annotations\125\0057.txt,1,432,262,559,469,125
Test\Images\133\0006.jpg,Test\Annotations\133\0006.txt,0,,,,,133
Test\Images\108\0136.jpg,Test\Annotations\108\0136.txt,1,229,161,397,357,108
Test\Images\154\0015.jpg,Test\Annotations\154\0015.txt,1,400,33,437,74,154
Test\Images\148\0155.jpg,Test\Annotations\148\0155.txt,1,41,79,129,159,148
Test\Images\110\0065.jpg,Test\Annotations\110\0065.txt,1,537,113,559,166,110
Test\Images\143\0141.jpg,Test\Annotations\143\0141.txt,0,,,,,143
Test\Images\133\0124.jpg,Test\Annotations\133\0124.txt,0,,,,,133
Test\Images\113\0119.jpg,Test\Annotations\113\0119.txt,1,246,134,372,288,113
Test\Images\137\0066.jpg,Test\Annotations\137\0066.txt,1,7,120,45,202,137
Test\Images\126\0008.jpg,Test\Annotations\126\0008.txt,0,,,,,126
Test\Images\128\0301.jpg,Test\Annotations\128\0301.txt,1,86,273,215,423,128
Test\Images\131\0122.jpg,Test\Annotations\131\0122.txt,1,309,251,428,406,131
Test\Images\127\0403.jpg,Test\Annotations\127\0403.txt,1,352,135,409,191,127
Test\Images\153\0100.jpg,Test\Annotations\153\0100.txt,1,266,347,387,417,153
Test\Images\139\0129.jpg,Test\Annotations\139\0129.txt,1,129,311,241,400,139
Test\Images\154\0095.jpg,Test\Annotations\154\0095.txt,0,,,,,154
Test\Images\114\0422.jpg,Test\Annotations\114\0422.txt,1,199,127,245,178,114
Test\Images\139\0446.jpg,Test\Annotations\139\0446.txt,1,0,157,87,383,139
Test\Images\105\0025.jpg,Test\Annotations\105\0025.txt,1,231,232,325,289,105
Test\Images\155\0016.jpg,Test\Annotations\155\0016.txt,0,,,,,155
Test\Images\102\0176.jpg,Test\Annotations\102\0176.txt,1,308,149,367,266,102
Test\Images\105\0076.jpg,Test\Annotations\105\0076.txt,0,,,,,105
Test\Images\111\0082.jpg,Test\Annotations\111\0082.txt,1,382,3,557,477,111
Test\Images\147\0020.jpg,Test\Annotations\147\0020.txt,0,,,,,147
Test\Images\143\0320.jpg,Test\Annotations\143\0320.txt,1,378,138,417,180,143
Test\Images\111\0053.jpg,Test\Annotations\111\0053.txt,1,449,52,546,414,111
Test\Images\112\0123.jpg,Test\Annotations\112\0123.txt,0,,,,,112
Test\Images\102\0241.jpg,Test\Annotations\102\0241.txt,1,316,173,401,320,102
Test\Images\139\0167.jpg,Test\Annotations\139\0167.txt,1,197,16,445,305,139
Test\Images\127\0375.jpg,Test\Annotations\127\0375.txt,1,382,188,437,240,127
Test\Images\112\0158.jpg,Test\Annotations\112\0158.txt,0,,,,,112
Test\Images\154\0047.jpg,Test\Annotations\154\0047.txt,1,333,80,369,110,154
Test\Images\151\0003.jpg,Test\Annotations\151\0003.txt,0,,,,,151
Test\Images\127\0205.jpg,Test\Annotations\127\0205.txt,0,,,,,127
Test\Images\130\0085.jpg,Test\Annotations\130\0085.txt,1,278,33,362,140,130
Test\Images\127\0581.jpg,Test\Annotations\127\0581.txt,1,334,133,371,178,127
Test\Images\149\0113.jpg,Test\Annotations\149\0113.txt,1,128,217,232,275,149
Test\Images\143\0445.jpg,Test\Annotations\143\0445.txt,1,385,275,417,307,143
Test\Images\104\0217.jpg,Test\Annotations\104\0217.txt,1,122,150,314,360,104
Test\Images\102\0194.jpg,Test\Annotations\102\0194.txt,1,292,193,371,322,102
Test\Images\114\0030.jpg,Test\Annotations\114\0030.txt,0,,,,,114
Test\Images\147\0307.jpg,Test\Annotations\147\0307.txt,0,,,,,147
Test\Images\158\0058.jpg,Test\Annotations\158\0058.txt,1,328,396,461,442,158
Test\Images\146\0122.jpg,Test\Annotations\146\0122.txt,1,166,218,232,281,146
Test\Images\147\0231.jpg,Test\Annotations\147\0231.txt,0,,,,,147
Test\Images\145\0161.jpg,Test\Annotations\145\0161.txt,1,216,270,287,327,145
Test\Images\109\0044.jpg,Test\Annotations\109\0044.txt,1,116,73,154,98,109
Test\Images\127\0421.jpg,Test\Annotations\127\0421.txt,1,324,118,381,177,127
Test\Images\149\0008.jpg,Test\Annotations\149\0008.txt,0,,,,,149
Test\Images\149\0122.jpg,Test\Annotations\149\0122.txt,1,131,197,235,255,149
Test\Images\104\0014.jpg,Test\Annotations\104\0014.txt,0,,,,,104
Test\Images\128\0057.jpg,Test\Annotations\128\0057.txt,1,82,316,164,420,128
Test\Images\139\0466.jpg,Test\Annotations\139\0466.txt,1,7,124,97,337,139
Test\Images\110\0190.jpg,Test\Annotations\110\0190.txt,1,447,48,559,207,110
Test\Images\133\0120.jpg,Test\Annotations\133\0120.txt,0,,,,,133
Test\Images\129\0034.jpg,Test\Annotations\129\0034.txt,1,406,133,446,173,129
Test\Images\150\0102.jpg,Test\Annotations\150\0102.txt,1,128,123,206,192,150
Test\Images\136\0012.jpg,Test\Annotations\136\0012.txt,1,281,399,355,479,136
Test\Images\139\0481.jpg,Test\Annotations\139\0481.txt,1,0,139,90,352,139
Test\Images\153\0108.jpg,Test\Annotations\153\0108.txt,1,265,338,366,415,153
Test\Images\101\0072.jpg,Test\Annotations\101\0072.txt,1,350,187,399,284,101
Test\Images\145\0028.jpg,Test\Annotations\145\0028.txt,1,207,18,260,44,145
Test\Images\131\0276.jpg,Test\Annotations\131\0276.txt,1,235,343,465,479,131
Test\Images\160\0003.jpg,Test\Annotations\160\0003.txt,0,,,,,160
Test\Images\143\0194.jpg,Test\Annotations\143\0194.txt,1,330,103,368,145,143
Test\Images\120\0019.jpg,Test\Annotations\120\0019.txt,1,248,80,394,207,120
Test\Images\126\0139.jpg,Test\Annotations\126\0139.txt,1,124,60,446,314,126
Test\Images\133\0404.jpg,Test\Annotations\133\0404.txt,1,238,228,500,451,133
Test\Images\123\0177.jpg,Test\Annotations\123\0177.txt,1,189,198,413,456,123
Test\Images\133\0323.jpg,Test\Annotations\133\0323.txt,1,273,258,356,377,133
Test\Images\154\0157.jpg,Test\Annotations\154\0157.txt,1,334,103,359,134,154
Test\Images\151\0257.jpg,Test\Annotations\151\0257.txt,1,303,271,331,328,151
Test\Images\144\0069.jpg,Test\Annotations\144\0069.txt,1,25,99,320,359,144
Test\Images\149\0132.jpg,Test\Annotations\149\0132.txt,1,118,164,203,215,149
Test\Images\136\0194.jpg,Test\Annotations\136\0194.txt,0,,,,,136
Test\Images\146\0190.jpg,Test\Annotations\146\0190.txt,1,191,97,278,189,146
Test\Images\143\0193.jpg,Test\Annotations\143\0193.txt,1,331,104,369,146,143
Test\Images\137\0159.jpg,Test\Annotations\137\0159.txt,1,77,130,143,225,137
Test\Images\115\0153.jpg,Test\Annotations\115\0153.txt,1,388,34,481,128,115
Test\Images\115\0322.jpg,Test\Annotations\115\0322.txt,1,445,27,491,106,115
Test\Images\123\0055.jpg,Test\Annotations\123\0055.txt,1,419,183,469,281,123
Test\Images\129\0126.jpg,Test\Annotations\129\0126.txt,1,329,216,419,293,129
Test\Images\115\0365.jpg,Test\Annotations\115\0365.txt,1,142,42,238,163,115
Test\Images\157\0030.jpg,Test\Annotations\157\0030.txt,1,118,224,231,277,157
Test\Images\113\0098.jpg,Test\Annotations\113\0098.txt,1,121,294,254,386,113
Test\Images\112\0029.jpg,Test\Annotations\112\0029.txt,1,86,319,266,479,112
Test\Images\120\0274.jpg,Test\Annotations\120\0274.txt,1,415,206,550,381,120
Test\Images\151\0206.jpg,Test\Annotations\151\0206.txt,1,199,271,248,371,151
Test\Images\160\0378.jpg,Test\Annotations\160\0378.txt,1,429,289,483,342,160
Test\Images\137\0006.jpg,Test\Annotations\137\0006.txt,0,,,,,137
Test\Images\147\0091.jpg,Test\Annotations\147\0091.txt,1,35,224,138,418,147
Test\Images\153\0073.jpg,Test\Annotations\153\0073.txt,1,257,417,383,479,153
Test\Images\127\0739.jpg,Test\Annotations\127\0739.txt,1,280,115,305,150,127
Test\Images\109\0077.jpg,Test\Annotations\109\0077.txt,1,176,104,208,132,109
Test\Images\108\0094.jpg,Test\Annotations\108\0094.txt,1,242,317,384,421,108
Test\Images\132\0323.jpg,Test\Annotations\132\0323.txt,1,127,219,320,384,132
Test\Images\114\0347.jpg,Test\Annotations\114\0347.txt,1,251,186,281,223,114
Test\Images\127\0165.jpg,Test\Annotations\127\0165.txt,1,291,74,315,99,127
Test\Images\127\0109.jpg,Test\Annotations\127\0109.txt,1,339,92,372,133,127
Test\Images\153\0153.jpg,Test\Annotations\153\0153.txt,1,130,309,222,376,153
Test\Images\155\0126.jpg,Test\Annotations\155\0126.txt,1,321,305,371,386,155
Test\Images\119\0103.jpg,Test\Annotations\119\0103.txt,1,315,325,353,359,119
Test\Images\111\0112.jpg,Test\Annotations\111\0112.txt,1,221,52,546,479,111
Test\Images\147\0259.jpg,Test\Annotations\147\0259.txt,1,5,156,77,307,147
Test\Images\123\0237.jpg,Test\Annotations\123\0237.txt,1,272,305,440,405,123
Test\Images\138\0130.jpg,Test\Annotations\138\0130.txt,1,223,279,266,320,138
Test\Images\131\0372.jpg,Test\Annotations\131\0372.txt,1,333,307,398,390,131
